time/time_elapsed,time/fps,time/total_timesteps,time/iterations,train/value_loss,train/entropy_loss,train/policy_loss,train/learning_rate,train/explained_variance,train/n_updates,resources/cpu_percent,resources/memory_mb
411,1194,491520,240,0.0029308986850082874,-1.0975242853164673,-0.005035139620304108,0.0002,-6.212019443511963,239,,
414,1191,493568,241,0.004412385169416666,-1.0975388288497925,0.002581947948783636,0.0002,-14.985586166381836,240,,
417,1188,495616,242,0.0037946116644889116,-1.0974934101104736,-0.0019827240612357855,0.0002,-12.644272804260254,241,,
420,1184,497664,243,0.006322578992694616,-1.0974148511886597,-0.00032946106512099504,0.0002,-21.457910537719727,242,,
422,1181,499712,244,0.0038710739463567734,-1.0974184274673462,0.00040025566704571247,0.0002,-11.621903419494629,243,,
425,1177,501760,245,0.003528945380821824,-1.097402572631836,-0.0006290159071795642,0.0002,-8.998261451721191,244,,
428,1174,503808,246,0.005239489488303661,-1.097383737564087,0.0034481417387723923,0.0002,-6.142183303833008,245,,
431,1171,505856,247,0.0064282286912202835,-1.097449779510498,-0.007084476761519909,0.0002,-16.92812156677246,246,,
434,1167,507904,248,0.005215262994170189,-1.097460389137268,0.004166814498603344,0.0002,-25.330392837524414,247,,
438,1163,509952,249,0.007767082192003727,-1.0974255800247192,-0.006757952738553286,0.0002,-37.29695129394531,248,,
441,1159,512000,250,0.0038753494154661894,-1.097463846206665,0.004586087539792061,0.0002,-12.950576782226562,249,,
444,1155,514048,251,0.008463582023978233,-1.097391128540039,-0.0012193555012345314,0.0002,-6.724924564361572,250,,
448,1151,516096,252,0.005054460372775793,-1.0973849296569824,-0.0033681606873869896,0.0002,-18.51091766357422,251,,
451,1148,518144,253,0.007337966002523899,-1.097313642501831,0.0020557076204568148,0.0002,-17.673545837402344,252,,
454,1143,520192,254,0.0028439194429665804,-1.0973045825958252,-0.0024342061951756477,0.0002,-9.566428184509277,253,,
458,1138,522240,255,0.003647738369181752,-1.0972309112548828,0.001214400865137577,0.0002,-16.758577346801758,254,,
462,1132,524288,256,0.0050635794177651405,-1.0971970558166504,-0.0032198510598391294,0.0002,-15.305658340454102,255,,
466,1127,526336,257,0.0033104221802204847,-1.0972599983215332,-3.150897100567818e-05,0.0002,-14.211748123168945,256,,
470,1122,528384,258,0.003634114284068346,-1.0973191261291504,0.004135706461966038,0.0002,-11.146688461303711,257,,
474,1117,530432,259,0.004645064007490873,-1.0973446369171143,-0.009066576138138771,0.0002,-10.134625434875488,258,,
478,1113,532480,260,0.004177544265985489,-1.0973817110061646,0.006317364051938057,0.0002,-11.386834144592285,259,,
481,1109,534528,261,0.00308920256793499,-1.0973024368286133,-0.0022830257657915354,0.0002,-11.751744270324707,260,,
485,1104,536576,262,0.002789578400552273,-1.0973505973815918,-0.0015263878740370274,0.0002,-11.000475883483887,261,,
489,1100,538624,263,0.0036448463797569275,-1.0973538160324097,0.0017245865892618895,0.0002,-8.876099586486816,262,,
493,1096,540672,264,0.005662397015839815,-1.0972986221313477,-0.0015850869240239263,0.0002,-16.081981658935547,263,,
497,1091,542720,265,0.0022004335187375546,-1.0972645282745361,-0.001907359343022108,0.0002,-8.474815368652344,264,,
501,1087,544768,266,0.0028529760893434286,-1.0972967147827148,0.0005319229676388204,0.0002,-12.292793273925781,265,,
504,1082,546816,267,0.002787817269563675,-1.097292184829712,0.001891294145025313,0.0002,-7.692453384399414,266,,
508,1078,548864,268,0.0035351545084267855,-1.097322702407837,-0.0023597772233188152,0.0002,-12.552803993225098,267,,
512,1074,550912,269,0.005248205736279488,-1.097286581993103,0.003976752050220966,0.0002,-15.950593948364258,268,,
516,1069,552960,270,0.004118429962545633,-1.0973297357559204,-0.008469578810036182,0.0002,-13.437821388244629,269,,
521,1065,555008,271,0.002633986994624138,-1.0971795320510864,0.009655367583036423,0.0002,-9.5858736038208,270,,
524,1061,557056,272,0.002108196262270212,-1.097303032875061,-0.008015871047973633,0.0002,-5.461117267608643,271,,
528,1057,559104,273,0.003505252068862319,-1.097254991531372,0.005166552495211363,0.0002,-6.484513282775879,272,,
532,1053,561152,274,0.014717494137585163,-1.0972602367401123,-0.005818051751703024,0.0002,-8.563389778137207,273,21.1,8497.87890625
536,1049,563200,275,0.0035290641244500875,-1.0972495079040527,0.005279857665300369,0.0002,-9.464940071105957,274,,
540,1045,565248,276,0.0033742613159120083,-1.097246766090393,-0.009774243459105492,0.0002,-11.40092658996582,275,,
544,1042,567296,277,0.003119182772934437,-1.0972135066986084,0.011004878208041191,0.0002,-6.968669891357422,276,,
548,1038,569344,278,0.04281383380293846,-1.0972168445587158,-0.018406642600893974,0.0002,-4.068374156951904,277,,
552,1033,571392,279,0.0021293337922543287,-1.0971653461456299,0.003938233479857445,0.0002,-4.234076976776123,278,,
557,1028,573440,280,0.003542223945260048,-1.0970699787139893,-0.0024167681112885475,0.0002,-10.949016571044922,279,,
561,1024,575488,281,0.005769885145127773,-1.0971168279647827,-0.002082718536257744,0.0002,-7.548645973205566,280,,
566,1019,577536,282,0.0032265540212392807,-1.0971746444702148,0.003417434636503458,0.0002,-5.939774513244629,281,,
570,1015,579584,283,0.022653808817267418,-1.0972192287445068,-0.00740145705640316,0.0002,-24.33783721923828,282,,
574,1012,581632,284,0.0027823636773973703,-1.097070336341858,0.002856982871890068,0.0002,-3.5709357261657715,283,,
578,1008,583680,285,0.002605350222438574,-1.0970723628997803,-0.002404698170721531,0.0002,-8.245926856994629,284,,
582,1004,585728,286,0.0023493196349591017,-1.0971221923828125,0.0036848648451268673,0.0002,-2.9588770866394043,285,,
586,1001,587776,287,0.002794775879010558,-1.097184658050537,-0.005545319523662329,0.0002,-12.292524337768555,286,,
590,998,589824,288,0.003921218682080507,-1.0970476865768433,0.00880255177617073,0.0002,-7.426456451416016,287,,
594,995,591872,289,0.0036611389368772507,-1.0972175598144531,-0.012569996528327465,0.0002,-11.184089660644531,288,,
598,991,593920,290,0.0054707834497094154,-1.0972461700439453,0.014195656403899193,0.0002,-12.738883018493652,289,,
602,988,595968,291,0.005935150198638439,-1.097254753112793,-0.017740052193403244,0.0002,-20.24325942993164,290,,
606,985,598016,292,0.025306249037384987,-1.0972775220870972,0.005419239867478609,0.0002,-2.5891430377960205,291,,
610,982,600064,293,0.00799983087927103,-1.097299337387085,-0.013274794444441795,0.0002,-9.927897453308105,292,,
615,978,602112,294,0.0055555859580636024,-1.0971851348876953,0.009152092039585114,0.0002,-5.637809753417969,293,,
619,975,604160,295,0.002789550693705678,-1.0972777605056763,-0.010329666547477245,0.0002,-8.209890365600586,294,,
623,972,606208,296,0.00467301718890667,-1.0972681045532227,0.0068044355139136314,0.0002,-9.409845352172852,295,,
627,968,608256,297,0.002581843873485923,-1.097124457359314,-0.006733630318194628,0.0002,-7.424953460693359,296,,
631,965,610304,298,0.005902618635445833,-1.0970969200134277,0.015334999188780785,0.0002,-0.7968754768371582,297,,
635,962,612352,299,0.00451011722907424,-1.0969913005828857,-0.017161089926958084,0.0002,-10.841036796569824,298,,
640,959,614400,300,0.002950061345472932,-1.0969176292419434,0.008031178265810013,0.0002,-7.736424446105957,299,,
644,956,616448,301,0.0018325063865631819,-1.09677255153656,-0.006378365680575371,0.0002,-5.7611470222473145,300,,
648,953,618496,302,0.0030802383553236723,-1.0969526767730713,0.003290318651124835,0.0002,-7.86142635345459,301,,
652,950,620544,303,0.00252400990575552,-1.096876621246338,-0.00046612380538135767,0.0002,-7.838937759399414,302,,
656,948,622592,304,0.002839732449501753,-1.0969196557998657,-0.003163887420669198,0.0002,-7.663283348083496,303,,
660,945,624640,305,0.0021696167532354593,-1.0970458984375,0.004787631798535585,0.0002,-7.359601974487305,304,,
665,942,626688,306,0.006205734796822071,-1.0970191955566406,-0.006330486852675676,0.0002,-17.892141342163086,305,,
669,939,628736,307,0.004525194875895977,-1.0969583988189697,0.001609675120562315,0.0002,-7.450617790222168,306,,
673,936,630784,308,0.0020692539401352406,-1.0969964265823364,-0.00019141793018206954,0.0002,-7.554277420043945,307,,
677,933,632832,309,0.003903548000380397,-1.0968601703643799,0.00035275667323730886,0.0002,-9.06920051574707,308,,
681,931,634880,310,0.003836563555523753,-1.0968104600906372,-0.0009916676208376884,0.0002,-11.86198902130127,309,,
686,928,636928,311,0.0022111281286925077,-1.0969336032867432,-0.0010062886867672205,0.0002,-6.3237528800964355,310,,
690,925,638976,312,0.0019784667529165745,-1.0969334840774536,-0.00021996338909957558,0.0002,-5.792580604553223,311,,
694,922,641024,313,0.0019071644637733698,-1.0970895290374756,0.0011069450993090868,0.0002,-6.026699542999268,312,20.4,7338.4375
698,920,643072,314,0.0029714293777942657,-1.097155213356018,0.0013767990749329329,0.0002,-9.691923141479492,313,,
703,917,645120,315,0.0019710746128112078,-1.0971925258636475,-0.002325942274183035,0.0002,-6.263609886169434,314,,
707,914,647168,316,0.001968946075066924,-1.0971848964691162,0.004530931822955608,0.0002,-4.291723251342773,315,,
711,911,649216,317,0.0020868403371423483,-1.0971364974975586,-0.007129959296435118,0.0002,-10.815444946289062,316,,
716,909,651264,318,0.0017502077389508486,-1.0970592498779297,0.006039598491042852,0.0002,-6.8616814613342285,317,,
720,906,653312,319,0.002670559799298644,-1.0970118045806885,-0.005417598877102137,0.0002,-3.7557878494262695,318,,
724,904,655360,320,0.0035155867226421833,-1.0971136093139648,0.00603895727545023,0.0002,-6.093568325042725,319,,
729,901,657408,321,0.002870506839826703,-1.0971794128417969,-0.006138296332210302,0.0002,-6.442407608032227,320,,
733,899,659456,322,0.0021529244258999825,-1.0972702503204346,0.004212036728858948,0.0002,-6.159326553344727,321,,
737,896,661504,323,0.002360257552936673,-1.097180724143982,-0.003978929482400417,0.0002,-9.933619499206543,322,,
742,894,663552,324,0.0016658904496580362,-1.097198247909546,0.0038787040393799543,0.0002,-5.082023620605469,323,,
746,891,665600,325,0.0018700382206588984,-1.0970712900161743,-0.006614026613533497,0.0002,-4.999168395996094,324,,
750,889,667648,326,0.002540247980505228,-1.097109079360962,0.008676888421177864,0.0002,-10.393643379211426,325,,
755,886,669696,327,0.005065266974270344,-1.0972281694412231,-0.007366867735981941,0.0002,-12.192813873291016,326,,
759,884,671744,328,0.0026417430490255356,-1.0972070693969727,0.006264126393944025,0.0002,-8.060688972473145,327,,
764,881,673792,329,0.002887153998017311,-1.0970606803894043,-0.0062854718416929245,0.0002,-3.155911922454834,328,,
768,879,675840,330,0.0027798893861472607,-1.0970609188079834,0.0011504916474223137,0.0002,-8.400928497314453,329,,
773,876,677888,331,0.001616420689970255,-1.097205638885498,0.004071835428476334,0.0002,-3.4521570205688477,330,,
777,874,679936,332,0.0020459729712456465,-1.09709894657135,-0.005442559719085693,0.0002,-4.663258075714111,331,,
781,872,681984,333,0.0036825118586421013,-1.097228765487671,0.0005521263810805976,0.0002,-5.652178764343262,332,,
786,869,684032,334,0.003269897075369954,-1.0971132516860962,-0.004440177697688341,0.0002,-8.763589859008789,333,,
790,867,686080,335,0.0027963961474597454,-1.0970816612243652,0.004191415384411812,0.0002,-11.34225845336914,334,,
795,865,688128,336,0.009371228516101837,-1.0969891548156738,-0.0029150566551834345,0.0002,-22.532211303710938,335,,
799,862,690176,337,0.002062759129330516,-1.0970382690429688,-0.002317288890480995,0.0002,-5.244462013244629,336,,
804,860,692224,338,0.002425225917249918,-1.0970923900604248,0.003992467187345028,0.0002,-5.81642484664917,337,,
808,858,694272,339,0.006108136381953955,-1.0970271825790405,-0.0049452693201601505,0.0002,-14.454305648803711,338,,
813,855,696320,340,0.0019913860596716404,-1.0970604419708252,-0.00011989264748990536,0.0002,-4.794232368469238,339,,
818,853,698368,341,0.011277841404080391,-1.0969226360321045,0.00019728054758161306,0.0002,-3.2179150581359863,340,,
822,851,700416,342,0.009790373966097832,-1.0970711708068848,-0.01161419041454792,0.0002,-9.707658767700195,341,,
827,848,702464,343,0.0017308549722656608,-1.0969128608703613,0.006745709106326103,0.0002,-7.225576400756836,342,,
832,846,704512,344,0.004276561085134745,-1.0968561172485352,-0.004793612286448479,0.0002,-10.188055992126465,343,,
836,844,706560,345,0.0020958250388503075,-1.0967762470245361,0.006374471355229616,0.0002,-8.576824188232422,344,,
841,842,708608,346,0.0018801996484398842,-1.096745252609253,-0.007028460502624512,0.0002,-4.736717700958252,345,,
845,840,710656,347,0.0016811513341963291,-1.0967068672180176,0.005396036896854639,0.0002,-6.091377258300781,346,,
850,837,712704,348,0.0031017423607409,-1.0968352556228638,-0.0031994862947613,0.0002,-9.9483642578125,347,,
855,835,714752,349,0.0023891981691122055,-1.0968403816223145,0.0029556748922914267,0.0002,-8.185409545898438,348,,
859,833,716800,350,0.006175734102725983,-1.096725583076477,-0.001216577016748488,0.0002,-5.563356876373291,349,,
864,831,718848,351,0.0018676237668842077,-1.0968278646469116,-0.0043138558976352215,0.0002,-10.123536109924316,350,,
869,829,720896,352,0.002217908389866352,-1.0967822074890137,0.005485062021762133,0.0002,-6.3541717529296875,351,24.5,7618.80859375
874,827,722944,353,0.0019264044240117073,-1.0969176292419434,-0.00795990601181984,0.0002,-9.376104354858398,352,,
878,824,724992,354,0.0015877243131399155,-1.096817135810852,0.008251560851931572,0.0002,-5.266329765319824,353,,
883,822,727040,355,0.0016160444356501102,-1.096801996231079,-0.007962202653288841,0.0002,-4.941681385040283,354,,
889,820,729088,356,0.003376320004463196,-1.0967044830322266,0.009857669472694397,0.0002,-1.429511308670044,355,,
894,817,731136,357,0.0022336463443934917,-1.0967665910720825,-0.011334799230098724,0.0002,-8.67463493347168,356,,
898,815,733184,358,0.005346623249351978,-1.096531629562378,0.009305762127041817,0.0002,-13.665921211242676,357,,
903,813,735232,359,0.0021585861686617136,-1.0965888500213623,-0.010189332067966461,0.0002,-9.047965049743652,358,,
908,811,737280,360,0.0025129900313913822,-1.0966830253601074,0.016367793083190918,0.0002,-2.529726505279541,359,,
913,809,739328,361,0.0020681782625615597,-1.0966074466705322,-0.01923627033829689,0.0002,-9.17100715637207,360,,
918,807,741376,362,0.00214405357837677,-1.0966951847076416,0.009298218414187431,0.0002,-6.733201503753662,361,,
923,805,743424,363,0.0021342551335692406,-1.0966919660568237,-0.008299180306494236,0.0002,-6.749538898468018,362,,
928,803,745472,364,0.003124498063698411,-1.0967950820922852,0.005590415559709072,0.0002,-9.77496337890625,363,,
933,801,747520,365,0.0029932213947176933,-1.0967483520507812,-0.0059629143215715885,0.0002,-10.05723762512207,364,,
938,798,749568,366,0.0016434325370937586,-1.0967910289764404,0.004632248543202877,0.0002,-9.683713912963867,365,,
943,796,751616,367,0.0013942827936261892,-1.096634864807129,-0.005407118238508701,0.0002,-5.607837200164795,366,,
949,794,753664,368,0.0023224116303026676,-1.0966193675994873,0.0011772685684263706,0.0002,-10.719025611877441,367,,
953,792,755712,369,0.0015243975212797523,-1.0966418981552124,0.003389108693227172,0.0002,-8.038385391235352,368,,
958,790,757760,370,0.0016471705166622996,-1.0966885089874268,-0.00312044401653111,0.0002,-8.627351760864258,369,,
964,787,759808,371,0.001430616481229663,-1.0965635776519775,0.00044978869846090674,0.0002,-6.728052139282227,370,,
968,786,761856,372,0.0013952329754829407,-1.0964884757995605,0.003625001758337021,0.0002,-7.213652610778809,371,,
973,784,763904,373,0.014911523088812828,-1.096646785736084,-0.010507282800972462,0.0002,-3.1701159477233887,372,,
977,783,765952,374,0.0037514870055019855,-1.0966339111328125,0.003537696786224842,0.0002,-12.372602462768555,373,,
981,782,768000,375,0.008844032883644104,-1.096774935722351,-0.004604031331837177,0.0002,-29.224903106689453,374,,
985,781,770048,376,0.0014071373734623194,-1.0966154336929321,0.0003152386343572289,0.0002,-5.382862567901611,375,,
990,779,772096,377,0.0015057525597512722,-1.096649169921875,0.00024748084251768887,0.0002,-6.920645713806152,376,,
994,778,774144,378,0.003491814713925123,-1.0968317985534668,0.002844903850927949,0.0002,-12.92893123626709,377,,
998,777,776192,379,0.0019713211804628372,-1.096804141998291,-0.005705084651708603,0.0002,-11.019255638122559,378,,
1002,776,778240,380,0.0014556227251887321,-1.096686601638794,0.004576150327920914,0.0002,-10.054354667663574,379,,
1007,774,780288,381,0.0014769041445106268,-1.0966360569000244,-0.004119554068893194,0.0002,-11.778860092163086,380,,
1011,773,782336,382,0.0015371199697256088,-1.0964128971099854,0.0019482029601931572,0.0002,-11.665355682373047,381,,
1015,772,784384,383,0.0033854113426059484,-1.096301794052124,0.002062214072793722,0.0002,-11.588117599487305,382,,
1019,771,786432,384,0.0036030346527695656,-1.0964395999908447,-0.004727950319647789,0.0002,-14.379541397094727,383,,
1024,769,788480,385,0.003849729895591736,-1.096449851989746,-8.532661013305187e-07,0.0002,-11.429308891296387,384,,
1028,768,790528,386,0.0027494619134813547,-1.0964571237564087,-0.001256807241588831,0.0002,-11.015697479248047,385,,
1032,767,792576,387,0.0014053885824978352,-1.0961837768554688,0.00357265118509531,0.0002,-7.105742454528809,386,,
1036,766,794624,388,0.0014577745459973812,-1.0962131023406982,-0.007896136492490768,0.0002,-10.580181121826172,387,,
1041,765,796672,389,0.002508657518774271,-1.0961813926696777,0.011050012893974781,0.0002,-11.759428977966309,388,,
1045,764,798720,390,0.004799715708941221,-1.0960395336151123,-0.016269301995635033,0.0002,-14.628798484802246,389,,
1049,762,800768,391,0.0018673286540433764,-1.0961600542068481,0.013500001281499863,0.0002,-10.49988842010498,390,12.5,7895.84765625
1053,761,802816,392,0.0017492893384769559,-1.0964223146438599,-0.009813536889851093,0.0002,-7.41252326965332,391,,
1057,760,804864,393,0.0019206777215003967,-1.0963194370269775,0.0101980771869421,0.0002,-8.439871788024902,392,,
1062,759,806912,394,0.0016792970709502697,-1.0962327718734741,-0.010218041948974133,0.0002,-5.7974019050598145,393,,
1066,758,808960,395,0.002258835593238473,-1.0963656902313232,0.008622108027338982,0.0002,-8.81352424621582,394,,
1070,757,811008,396,0.0017208285862579942,-1.0962939262390137,-0.008681897073984146,0.0002,-7.350775718688965,395,,
1075,756,813056,397,0.0012695640325546265,-1.096517562866211,0.007838822901248932,0.0002,-6.174160003662109,396,,
1079,755,815104,398,0.001836864510551095,-1.0964744091033936,-0.009040145203471184,0.0002,-12.355737686157227,397,,
1083,753,817152,399,0.0015542360488325357,-1.0963770151138306,0.011021727696061134,0.0002,-6.021146297454834,398,,
1088,752,819200,400,0.0025213598273694515,-1.0963022708892822,-0.01035039871931076,0.0002,-12.180707931518555,399,,
1092,751,821248,401,0.0018529833760112524,-1.0963501930236816,0.007655495312064886,0.0002,-11.210041046142578,400,,
1096,750,823296,402,0.0032631102949380875,-1.0967469215393066,-0.011654995381832123,0.0002,-14.285602569580078,401,,
1101,749,825344,403,0.0024242685176432133,-1.0968024730682373,0.01056024432182312,0.0002,-10.432136535644531,402,,
1105,748,827392,404,0.0020794770680367947,-1.0966981649398804,-0.009665017016232014,0.0002,-6.2101640701293945,403,,
1109,747,829440,405,0.010362265631556511,-1.0967180728912354,0.007972963154315948,0.0002,-26.287694931030273,404,,
1114,746,831488,406,0.0019550668075680733,-1.0966448783874512,-0.006349905859678984,0.0002,-3.950507640838623,405,,
1118,745,833536,407,0.0015909986104816198,-1.096621036529541,0.0029184692539274693,0.0002,-4.319507122039795,406,,
1122,744,835584,408,0.0027448702603578568,-1.096747875213623,-0.0018319180235266685,0.0002,-11.295788764953613,407,,
1127,743,837632,409,0.00152637530118227,-1.0965821743011475,-0.0014559744158759713,0.0002,-7.280149459838867,408,,
1131,741,839680,410,0.0015860100975260139,-1.0964690446853638,0.00232508173212409,0.0002,-10.11517333984375,409,,
1136,740,841728,411,0.008245875127613544,-1.0962728261947632,-0.0032961159013211727,0.0002,-29.07293701171875,410,,
1140,739,843776,412,0.0032739865127950907,-1.096024513244629,0.00044742546742781997,0.0002,-16.861103057861328,411,,
1145,738,845824,413,0.0059249261394143105,-1.0963592529296875,0.0007040722412057221,0.0002,-1.9854097366333008,412,,
1149,737,847872,414,0.00994863547384739,-1.096487045288086,-0.006844355259090662,0.0002,-6.058291435241699,413,,
1153,736,849920,415,0.0013292906805872917,-1.0964784622192383,0.0018969515804201365,0.0002,-4.411715507507324,414,,
1158,735,851968,416,0.0014368785778060555,-1.096502423286438,-0.0017898199148476124,0.0002,-7.57584285736084,415,,
1162,734,854016,417,0.002399201039224863,-1.096435308456421,0.0022194422781467438,0.0002,-9.425004959106445,416,,
1167,733,856064,418,0.0023851641453802586,-1.0964341163635254,-0.0016587895806878805,0.0002,-15.398090362548828,417,,
1171,732,858112,419,0.004743610508739948,-1.0965219736099243,0.00038555986247956753,0.0002,-25.032503128051758,418,,
1176,731,860160,420,0.0016032218700274825,-1.096346139907837,-0.002172668930143118,0.0002,-9.177876472473145,419,,
1180,730,862208,421,0.0013652368215844035,-1.0965133905410767,0.0006858311826363206,0.0002,-5.735099792480469,420,,
1185,729,864256,422,0.0013108830899000168,-1.096447229385376,-0.001150772674009204,0.0002,-13.680878639221191,421,,
1189,728,866304,423,0.0012625515228137374,-1.096577763557434,0.004495084285736084,0.0002,-10.432339668273926,422,,
1194,726,868352,424,0.0014299320755526423,-1.096540927886963,-0.005602620542049408,0.0002,-8.248912811279297,423,,
1199,725,870400,425,0.0010632617631927133,-1.0965174436569214,0.006758505012840033,0.0002,-5.664529323577881,424,,
1203,724,872448,426,0.0021335165947675705,-1.0968337059020996,-0.006314285099506378,0.0002,-11.461617469787598,425,,
1208,723,874496,427,0.0014232783578336239,-1.0967785120010376,0.005072549916803837,0.0002,-12.36304759979248,426,,
1212,722,876544,428,0.0016611479222774506,-1.0967504978179932,-0.005894260480999947,0.0002,-9.030163764953613,427,,
1218,721,878592,429,0.0016031749546527863,-1.0966044664382935,0.007118544541299343,0.0002,-11.583588600158691,428,,
1222,720,880640,430,0.007397837936878204,-1.096644639968872,-0.010835794731974602,0.0002,-21.45305633544922,429,18.0,6437.2578125
1227,719,882688,431,0.0022720592096447945,-1.0964785814285278,0.009116562083363533,0.0002,-16.25864028930664,430,,
1232,718,884736,432,0.0029749551322311163,-1.0964500904083252,-0.01039905846118927,0.0002,-14.986226081848145,431,,
1236,716,886784,433,0.002167361555621028,-1.096402645111084,0.008369349874556065,0.0002,-7.376064300537109,432,,
1241,715,888832,434,0.0012013991363346577,-1.0964059829711914,-0.007440715562552214,0.0002,-5.814308166503906,433,,
1246,714,890880,435,0.001402934081852436,-1.0963647365570068,0.006473075598478317,0.0002,-6.996607780456543,434,,
1250,713,892928,436,0.0018094800179824233,-1.0965169668197632,-0.004777988418936729,0.0002,-8.871540069580078,435,,
1255,712,894976,437,0.0028598445933312178,-1.0966936349868774,0.0013252143980935216,0.0002,-12.003459930419922,436,,
1260,711,897024,438,0.0013936402974650264,-1.0965557098388672,0.0017346630338579416,0.0002,-7.228499412536621,437,,
1265,710,899072,439,0.002307191025465727,-1.0966732501983643,-0.003974924795329571,0.0002,-7.335382461547852,438,,
1269,709,901120,440,0.0024232277646660805,-1.0967527627944946,0.0017863870598375797,0.0002,-8.443233489990234,439,,
1274,708,903168,441,0.0016270492924377322,-1.0966193675994873,-0.0015153165441006422,0.0002,-10.179200172424316,440,,
1279,707,905216,442,0.0019595129415392876,-1.0965559482574463,0.0010412391275167465,0.0002,-10.154603004455566,441,,
1284,706,907264,443,0.0013180903624743223,-1.096774935722351,-0.0011069055180996656,0.0002,-7.932255744934082,442,,
1289,705,909312,444,0.001964318100363016,-1.0965840816497803,-0.0003385554300621152,0.0002,-11.97805118560791,443,,
1293,704,911360,445,0.00753752700984478,-1.0967155694961548,-0.001347192912362516,0.0002,-28.843334197998047,444,,
1298,703,913408,446,0.0013969128485769033,-1.0966863632202148,-0.0002534396480768919,0.0002,-8.073294639587402,445,,
1303,702,915456,447,0.0011999240377917886,-1.0966901779174805,0.0005727761890739202,0.0002,-11.023086547851562,446,,
1307,701,917504,448,0.001155028585344553,-1.0966700315475464,0.001286473125219345,0.0002,-9.574993133544922,447,,
1312,700,919552,449,0.00155359017662704,-1.0967810153961182,-0.003250793321058154,0.0002,-7.419741630554199,448,,
1317,699,921600,450,0.0022444739006459713,-1.0968129634857178,0.00514800101518631,0.0002,-11.558500289916992,449,,
1322,698,923648,451,0.0014059338718652725,-1.0967957973480225,-0.007006154395639896,0.0002,-9.416507720947266,450,,
1327,697,925696,452,0.010538933798670769,-1.0967150926589966,0.004676572512835264,0.0002,-3.655933380126953,451,,
1332,696,927744,453,0.010618132539093494,-1.0966877937316895,-0.014339664950966835,0.0002,-22.710525512695312,452,,
1337,695,929792,454,0.001952572027221322,-1.096702218055725,0.014497834257781506,0.0002,-1.3398547172546387,453,,
1342,694,931840,455,0.006622375454753637,-1.0965631008148193,-0.013721467927098274,0.0002,-8.565332412719727,454,,
1346,693,933888,456,0.0014241815079003572,-1.0964205265045166,0.006740123499184847,0.0002,-6.013716220855713,455,,
1351,692,935936,457,0.005864720791578293,-1.0964648723602295,-0.0019960617646574974,0.0002,-1.3721513748168945,456,,
1356,691,937984,458,0.002024454064667225,-1.0962140560150146,-0.002617613645270467,0.0002,-8.872639656066895,457,,
1361,690,940032,459,0.0014369499403983355,-1.0963244438171387,0.002186254598200321,0.0002,-5.942525386810303,458,,
1366,689,942080,460,0.0037076883018016815,-1.096318006515503,-0.0005363445961847901,0.0002,-11.691997528076172,459,,
1371,688,944128,461,0.003130784025415778,-1.0963385105133057,-0.0036123651079833508,0.0002,-14.241106033325195,460,,
1376,687,946176,462,0.0012182884383946657,-1.0961730480194092,0.004697124473750591,0.0002,-3.3960604667663574,461,,
1381,686,948224,463,0.0014675757847726345,-1.0963166952133179,-0.0071183559484779835,0.0002,-2.920579195022583,462,,
1386,685,950272,464,0.001189874834381044,-1.096226692199707,0.007537697441875935,0.0002,-8.017282485961914,463,,
1390,684,952320,465,0.0016784644685685635,-1.0960965156555176,-0.008228573948144913,0.0002,-6.903666973114014,464,,
1395,683,954368,466,0.002158052520826459,-1.0961264371871948,0.006007206626236439,0.0002,-9.804390907287598,465,,
1400,682,956416,467,0.004012059420347214,-1.0962947607040405,-0.0052046021446585655,0.0002,-15.499778747558594,466,,
1405,681,958464,468,0.001568694831803441,-1.0960841178894043,0.004376594442874193,0.0002,-10.593412399291992,467,,
1410,680,960512,469,0.0014345196541398764,-1.0960419178009033,-0.0033433311618864536,0.0002,-6.838839054107666,468,2.0,7663.28125
1415,679,962560,470,0.0015287273563444614,-1.096216082572937,0.0027300468645989895,0.0002,-10.754075050354004,469,,
1420,678,964608,471,0.0012454802636057138,-1.0963184833526611,-0.004172810353338718,0.0002,-6.647459983825684,470,,
1425,677,966656,472,0.0026571275666356087,-1.0964434146881104,0.006943957414478064,0.0002,-12.110112190246582,471,,
1430,677,968704,473,0.00218435050919652,-1.096461296081543,-0.008470047265291214,0.0002,-16.79684829711914,472,,
1435,676,970752,474,0.001525529776699841,-1.096510648727417,0.007127257063984871,0.0002,-5.128139019012451,473,,
1441,675,972800,475,0.0012807875173166394,-1.0964350700378418,-0.008339226245880127,0.0002,-5.138209819793701,474,,
1446,674,974848,476,0.0012614881852641702,-1.0964839458465576,0.010641087777912617,0.0002,-5.692237854003906,475,,
1451,673,976896,477,0.0012614558218047023,-1.0964758396148682,-0.011556762270629406,0.0002,-7.185330390930176,476,,
1456,672,978944,478,0.0027335118502378464,-1.0965521335601807,0.011354288086295128,0.0002,-10.264487266540527,477,,
1461,671,980992,479,0.0023874989710748196,-1.0965815782546997,-0.012393511831760406,0.0002,-11.520322799682617,478,,
1466,670,983040,480,0.0011114866938441992,-1.0965288877487183,0.009203431196510792,0.0002,-4.958901882171631,479,,
1471,669,985088,481,0.0010535810142755508,-1.096631407737732,-0.005200332961976528,0.0002,-6.951389312744141,480,,
1476,668,987136,482,0.0010023565264418721,-1.0964909791946411,0.0020376218017190695,0.0002,-5.577123165130615,481,,
