time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/explained_variance,train/learning_rate,train/policy_loss,train/n_updates,train/value_loss,train/entropy_loss,resources/cpu_percent,resources/memory_mb,rollout/ep_rew_mean,rollout/ep_len_mean
1004,419,858112,854,-0.0580296516418457,0.0002,0.0016766246408224106,418,0.1522676646709442,-0.6950228214263916,,,-1494.7027446666668,36994.5
1003,420,860160,857,0.023991644382476807,0.0002,-0.003745076712220907,419,0.14895205199718475,-0.6920793652534485,,,-1494.7027446666668,36994.5
1002,421,862208,860,0.033096373081207275,0.0002,0.007665257900953293,420,0.14542365074157715,-0.693353533744812,,,-1494.7027446666668,36994.5
1001,422,864256,863,-0.03913426399230957,0.0002,-0.0074884952045977116,421,0.14963126182556152,-0.6985493302345276,,,-1494.7027446666668,36994.5
1000,423,866304,866,-0.00014984607696533203,0.0002,0.0121453907340765,422,0.15171417593955994,-0.6994839310646057,,,-1494.7027446666668,36994.5
998,424,868352,869,0.02260047197341919,0.0002,-0.009979760274291039,423,0.14795374870300293,-0.6991267204284668,,,-1494.7027446666668,36994.5
997,425,870400,872,-0.016468405723571777,0.0002,0.008506419137120247,424,0.14952291548252106,-0.697872519493103,,,-1494.7027446666668,36994.5
996,426,872448,875,-0.0227891206741333,0.0002,-0.008952464908361435,425,0.15047742426395416,-0.699256181716919,,,-1494.7027446666668,36994.5
995,427,874496,878,0.04978311061859131,0.0002,0.011141844093799591,426,0.14661593735218048,-0.6990786790847778,,,-1494.7027446666668,36994.5
994,428,876544,881,0.04947340488433838,0.0002,-0.006627916824072599,427,0.14863577485084534,-0.6992174386978149,,,-1494.7027446666668,36994.5
993,429,878592,884,0.08584511280059814,0.0002,-0.003711474360898137,428,0.14819571375846863,-0.6988811492919922,,,-1494.7027446666668,36994.5
992,430,880640,887,0.052456796169281006,0.0002,0.013846135698258877,429,0.14906951785087585,-0.6961840391159058,10.4,11573.0859375,-1494.7027446666668,36994.5
991,431,882688,890,0.04066348075866699,0.0002,0.0027934741228818893,430,0.15957233309745789,-0.6984351873397827,,,-1494.7027446666668,36994.5
989,432,884736,893,0.0652768611907959,0.0002,-0.011529164388775826,431,0.14966225624084473,-0.6973235607147217,,,-1494.7027446666668,36994.5
988,433,886784,896,0.027596771717071533,0.0002,0.012669947929680347,432,0.14874625205993652,-0.6943209767341614,,,-1494.7027446666668,36994.5
987,434,888832,899,-0.011958003044128418,0.0002,-0.009904433973133564,433,0.15230941772460938,-0.6872038841247559,,,-1494.7027446666668,36994.5
986,435,890880,903,0.04726088047027588,0.0002,-0.002199582289904356,434,0.14965952932834625,-0.6853709816932678,,,-1494.7027446666668,36994.5
985,436,892928,906,0.011955976486206055,0.0002,-0.016629185527563095,435,0.14964768290519714,-0.68416428565979,,,-1494.7027446666668,36994.5
984,437,894976,909,0.20909106731414795,0.0002,0.007108801975846291,436,0.1436193287372589,-0.6815326809883118,,,-1494.7027446666668,36994.5
982,438,897024,912,0.05342602729797363,0.0002,-0.011593816801905632,437,0.1480916142463684,-0.6862074136734009,,,-1494.7027446666668,36994.5
981,439,899072,915,0.1350436806678772,0.0002,0.006760177202522755,438,0.1509636789560318,-0.6963334679603577,,,-1494.7027446666668,36994.5
980,440,901120,919,0.2487429976463318,0.0002,-0.013519317843019962,439,0.14436176419258118,-0.6937207579612732,,,-1494.7027446666668,36994.5
979,441,903168,922,0.1157982349395752,0.0002,0.0044005555100739,440,0.1476334035396576,-0.6910549402236938,,,-1494.7027446666668,36994.5
978,442,905216,925,0.23780977725982666,0.0002,-0.019986003637313843,441,0.14367753267288208,-0.6851762533187866,,,-1494.7027446666668,36994.5
976,443,907264,928,0.20538216829299927,0.0002,0.012955257669091225,442,0.14261911809444427,-0.6797213554382324,,,-1494.7027446666668,36994.5
975,444,909312,931,0.11210829019546509,0.0002,-0.004235142841935158,443,0.1551230251789093,-0.6796472668647766,,,-1494.7027446666668,36994.5
974,445,911360,935,0.044408977031707764,0.0002,0.0030299383215606213,444,0.14835961163043976,-0.6848192811012268,,,-1494.7027446666668,36994.5
973,446,913408,938,0.14722847938537598,0.0002,-0.001262938603758812,445,0.1472359150648117,-0.6932068467140198,,,-1494.7027446666668,36994.5
972,447,915456,941,0.15740543603897095,0.0002,-0.012323790229856968,446,0.14796558022499084,-0.6810874938964844,,,-1494.7027446666668,36994.5
971,448,917504,944,0.05444371700286865,0.0002,0.012958461418747902,447,0.1476675271987915,-0.6853707432746887,,,-1494.7027446666668,36994.5
970,449,919552,947,0.027613520622253418,0.0002,-0.011979935690760612,448,0.15614919364452362,-0.6788967251777649,,,-1494.7027446666668,36994.5
968,450,921600,951,0.18823307752609253,0.0002,0.01687219738960266,449,0.14995694160461426,-0.677217960357666,,,-1494.7027446666668,36994.5
967,451,923648,954,0.08258914947509766,0.0002,-0.009342828765511513,450,0.15558671951293945,-0.6782798767089844,,,-1494.7027446666668,36994.5
966,452,925696,957,0.06604671478271484,0.0002,0.0068023549392819405,451,0.14890539646148682,-0.6754599213600159,,,-1494.7027446666668,36994.5
965,453,927744,961,0.10933494567871094,0.0002,-0.013497819192707539,452,0.1493154764175415,-0.666773796081543,,,-1494.7027446666668,36994.5
963,454,929792,964,0.03148627281188965,0.0002,0.01016556192189455,453,0.1504702866077423,-0.672455906867981,,,-1494.7027446666668,36994.5
962,455,931840,967,-0.06563460826873779,0.0002,-0.010490273125469685,454,0.1642792820930481,-0.6749826669692993,,,-1494.7027446666668,36994.5
961,456,933888,971,0.15894430875778198,0.0002,0.015516496263444424,455,0.14488333463668823,-0.6824754476547241,,,-1494.7027446666668,36994.5
960,457,935936,974,0.08654570579528809,0.0002,-0.016071714460849762,456,0.15182751417160034,-0.6919640302658081,,,-1494.7027446666668,36994.5
958,458,937984,978,0.17904245853424072,0.0002,0.006405574735254049,457,0.1412636637687683,-0.6935288906097412,,,-1494.7027446666668,36994.5
957,459,940032,981,-0.025643467903137207,0.0002,-0.002495633438229561,458,0.1508253961801529,-0.6981629133224487,,,-1494.7027446666668,36994.5
956,460,942080,984,0.08416682481765747,0.0002,0.01392514817416668,459,0.1575065553188324,-0.6984642744064331,,,-1494.7027446666668,36994.5
955,461,944128,987,-0.0002758502960205078,0.0002,-0.022402780130505562,460,0.14594697952270508,-0.6984565258026123,,,-1494.7027446666668,36994.5
954,462,946176,991,-0.022266864776611328,0.0002,0.008767600171267986,461,0.15374726057052612,-0.6984354853630066,,,-1494.7027446666668,36994.5
953,463,948224,994,0.018464505672454834,0.0002,-0.011589343659579754,462,0.15227219462394714,-0.693602979183197,,,-1494.7027446666668,36994.5
952,464,950272,998,0.07221090793609619,0.0002,0.014708359725773335,463,0.14691263437271118,-0.6933392286300659,,,-1494.7027446666668,36994.5
951,465,952320,1001,0.025571763515472412,0.0002,-0.012456685304641724,464,0.1526966392993927,-0.6869813203811646,,,-1494.7027446666668,36994.5
950,466,954368,1004,0.09562134742736816,0.0002,0.018411977216601372,465,0.14707688987255096,-0.6864486336708069,,,-1494.7027446666668,36994.5
949,467,956416,1007,-0.0557478666305542,0.0002,-0.007397287525236607,466,0.15590143203735352,-0.6862389445304871,,,-1494.7027446666668,36994.5
947,468,958464,1011,0.017852842807769775,0.0002,0.0038482313975691795,467,0.14904287457466125,-0.6800208687782288,,,-1494.7027446666668,36994.5
946,469,960512,1014,-0.082466721534729,0.0002,-0.0016733882948756218,468,0.1544540524482727,-0.6770256757736206,1.8,10121.3984375,-1494.7027446666668,36994.5
945,470,962560,1017,0.0011368989944458008,0.0002,0.011574297212064266,469,0.15707635879516602,-0.6886802911758423,,,-1494.7027446666668,36994.5
944,471,964608,1021,-0.01816391944885254,0.0002,-0.0008776539471000433,470,0.1497466266155243,-0.6749744415283203,,,-1494.7027446666668,36994.5
943,472,966656,1024,-0.03509116172790527,0.0002,-0.00364919425919652,471,0.1519393026828766,-0.6684651374816895,,,-1494.7027446666668,36994.5
941,473,968704,1028,0.06007671356201172,0.0002,-0.001997132785618305,472,0.14983713626861572,-0.6713611483573914,,,-1494.7027446666668,36994.5
940,474,970752,1031,0.039168477058410645,0.0002,4.321685992181301e-06,473,0.15052530169487,-0.6591446399688721,,,-1494.7027446666668,36994.5
939,475,972800,1035,0.07542771100997925,0.0002,0.0013597705401480198,474,0.14854061603546143,-0.679122269153595,,,-1494.7027446666668,36994.5
938,476,974848,1038,0.15599417686462402,0.0002,-0.002816813997924328,475,0.14864684641361237,-0.6749430894851685,,,-1494.7027446666668,36994.5
937,477,976896,1041,0.079071044921875,0.0002,-0.006739653646945953,476,0.15136921405792236,-0.6696744561195374,,,-1494.7027446666668,36994.5
936,478,978944,1045,0.09377288818359375,0.0002,0.01140148937702179,477,0.14837655425071716,-0.6713979244232178,,,-1494.7027446666668,36994.5
935,479,980992,1048,0.08709299564361572,0.0002,-0.0070762671530246735,478,0.15271085500717163,-0.6706494092941284,,,-1494.7027446666668,36994.5
934,480,983040,1051,0.09570646286010742,0.0002,0.008232533000409603,479,0.14975760877132416,-0.6864978671073914,,,-1494.7027446666668,36994.5
933,481,985088,1055,0.04373103380203247,0.0002,-0.017593571916222572,480,0.15372750163078308,-0.6842918992042542,,,-1494.7027446666668,36994.5
932,482,987136,1059,0.09415221214294434,0.0002,0.008970208466053009,481,0.15016791224479675,-0.6790105104446411,,,-1494.7027446666668,36994.5
931,483,989184,1062,0.06159031391143799,0.0002,-0.0159981120377779,482,0.15012650191783905,-0.6790796518325806,,,-1494.7027446666668,36994.5
930,484,991232,1065,0.1240541934967041,0.0002,0.01189369149506092,483,0.14974068105220795,-0.6678941249847412,,,-1494.7027446666668,36994.5
929,485,993280,1069,0.14213210344314575,0.0002,-0.01378662884235382,484,0.15107055008411407,-0.6710352897644043,,,-1494.7027446666668,36994.5
927,486,995328,1072,0.12299752235412598,0.0002,0.014679331332445145,485,0.15212294459342957,-0.674697756767273,,,-1494.7027446666668,36994.5
926,487,997376,1076,0.0806683897972107,0.0002,-0.011963863857090473,486,0.1518380045890808,-0.6865221261978149,,,-1494.7027446666668,36994.5
925,488,999424,1079,0.07209408283233643,0.0002,0.007237717043608427,487,0.15232297778129578,-0.6929930448532104,,,-1494.7027446666668,36994.5
924,489,1001472,1083,0.1726977825164795,0.0002,-0.014990020543336868,488,0.1503235399723053,-0.6955612301826477,,,-1494.7027446666668,36994.5
923,490,1003520,1087,0.1717088222503662,0.0002,0.009470050223171711,489,0.14898762106895447,-0.6945749521255493,,,-1494.7027446666668,36994.5
922,491,1005568,1090,0.1049848198890686,0.0002,-0.015316415578126907,490,0.14933523535728455,-0.6959047317504883,,,-1494.7027446666668,36994.5
920,492,1007616,1094,-0.06884157657623291,0.0002,0.023455854505300522,491,0.21936142444610596,-0.6981717944145203,,,-1494.7027446666668,36994.5
919,493,1009664,1097,0.10772550106048584,0.0002,0.00877211894840002,492,0.15789280831813812,-0.697196364402771,,,-1494.7027446666668,36994.5
918,494,1011712,1101,0.1550285816192627,0.0002,-0.015486715361475945,493,0.15226778388023376,-0.6964685916900635,,,-1494.7027446666668,36994.5
917,495,1013760,1104,0.29258930683135986,0.0002,0.01524442806839943,494,0.14822371304035187,-0.6970430612564087,,,-1494.7027446666668,36994.5
916,496,1015808,1108,0.2507234215736389,0.0002,-0.0017054618801921606,495,0.15238206088542938,-0.6970630884170532,,,-1494.7027446666668,36994.5
915,497,1017856,1111,0.2765599489212036,0.0002,-0.00281727546826005,496,0.15186375379562378,-0.6961139440536499,,,-1494.7027446666668,36994.5
914,498,1019904,1115,0.4120015501976013,0.0002,0.012509900145232677,497,0.15023168921470642,-0.6964367628097534,,,-1494.7027446666668,36994.5
913,499,1021952,1118,0.3898742198944092,0.0002,-0.0005546392640098929,498,0.14102940261363983,-0.6962622404098511,,,-1494.7027446666668,36994.5
912,500,1024000,1122,0.4252869486808777,0.0002,0.013781962916254997,499,0.15385310351848602,-0.697333574295044,,,-1494.7027446666668,36994.5
911,501,1026048,1125,0.4956015348434448,0.0002,-0.021645337343215942,500,0.14895418286323547,-0.6965559720993042,,,-1494.7027446666668,36994.5
910,502,1028096,1129,0.3206709623336792,0.0002,0.015439125709235668,501,0.15280339121818542,-0.695961058139801,,,-1494.7027446666668,36994.5
909,503,1030144,1132,0.31304043531417847,0.0002,-0.02145894058048725,502,0.16646631062030792,-0.6955486536026001,,,-1494.7027446666668,36994.5
908,504,1032192,1136,0.23259896039962769,0.0002,0.005971560254693031,503,0.14884600043296814,-0.6937696933746338,,,-1494.7027446666668,36994.5
907,505,1034240,1139,0.39572471380233765,0.0002,-0.00878753699362278,504,0.1523706614971161,-0.6888890266418457,,,-1286.0436042857143,37598.28571428572
905,506,1036288,1144,0.36284977197647095,0.0002,0.014328474178910255,505,0.18618685007095337,-0.6836972236633301,,,-1286.0436042857143,37598.28571428572
904,507,1038336,1147,0.45499086380004883,0.0002,-0.032021667808294296,506,0.15609918534755707,-0.6857007741928101,,,-1286.0436042857143,37598.28571428572
903,508,1040384,1151,0.4563989043235779,0.0002,0.004810692742466927,507,0.15183992683887482,-0.6885485053062439,0.0,11056.8984375,-1286.0436042857143,37598.28571428572
902,509,1042432,1154,0.39836233854293823,0.0002,-0.024983007460832596,508,0.16151350736618042,-0.6869821548461914,,,-1286.0436042857143,37598.28571428572
901,510,1044480,1158,0.5194684863090515,0.0002,0.02272876538336277,509,0.16956904530525208,-0.6903517246246338,,,-1286.0436042857143,37598.28571428572
900,511,1046528,1161,0.5221851766109467,0.0002,-0.023996740579605103,510,0.15521034598350525,-0.6938378810882568,,,-1286.0436042857143,37598.28571428572
899,512,1048576,1165,0.4523307681083679,0.0002,0.02106485515832901,511,0.15919631719589233,-0.6907880306243896,,,-1286.0436042857143,37598.28571428572
898,513,1050624,1168,0.5107207596302032,0.0002,-0.021444838494062424,512,0.17575451731681824,-0.6843287944793701,,,-1286.0436042857143,37598.28571428572
897,514,1052672,1172,0.497189998626709,0.0002,-0.0026115677319467068,513,0.1522652953863144,-0.6818907260894775,,,-1286.0436042857143,37598.28571428572
896,515,1054720,1176,0.5673688650131226,0.0002,0.017763730138540268,514,0.1759224832057953,-0.6783080697059631,,,-1286.0436042857143,37598.28571428572
895,516,1056768,1179,0.7212536633014679,0.0002,-0.028444506227970123,515,0.14231279492378235,-0.6895114183425903,,,-1286.0436042857143,37598.28571428572
894,517,1058816,1183,0.4966632127761841,0.0002,0.0065010180696845055,516,0.16690678894519806,-0.6893844604492188,,,-1286.0436042857143,37598.28571428572
893,518,1060864,1186,0.47799068689346313,0.0002,-0.02848709002137184,517,0.17564710974693298,-0.6946331262588501,,,-1286.0436042857143,37598.28571428572
892,519,1062912,1190,0.48247230052948,0.0002,0.015850642696022987,518,0.17453739047050476,-0.6957635879516602,,,-1286.0436042857143,37598.28571428572
891,520,1064960,1194,0.6177003681659698,0.0002,0.0015821133274585009,519,0.15719076991081238,-0.6955237984657288,,,-1286.0436042857143,37598.28571428572
890,521,1067008,1197,0.5371885001659393,0.0002,-0.02082611434161663,520,0.170180082321167,-0.6966664791107178,,,-1286.0436042857143,37598.28571428572
890,522,1069056,1201,0.5493760704994202,0.0002,0.014868087135255337,521,0.16632521152496338,-0.6966693997383118,,,-1286.0436042857143,37598.28571428572
888,523,1071104,1205,0.6229057013988495,0.0002,-0.009643410332500935,522,0.17029203474521637,-0.6961068511009216,,,-1286.0436042857143,37598.28571428572
887,524,1073152,1209,0.5496830344200134,0.0002,0.009666094556450844,523,0.16719341278076172,-0.6970439553260803,,,-1286.0436042857143,37598.28571428572
886,525,1075200,1212,0.5483860075473785,0.0002,-0.0010931818978860974,524,0.15885311365127563,-0.6921943426132202,,,-1286.0436042857143,37598.28571428572
885,526,1077248,1216,0.6879453361034393,0.0002,0.00650341622531414,525,0.15278804302215576,-0.6963315010070801,,,-1286.0436042857143,37598.28571428572
884,527,1079296,1219,0.5870732367038727,0.0002,0.002539013046771288,526,0.17260003089904785,-0.6971274614334106,,,-1286.0436042857143,37598.28571428572
883,528,1081344,1223,0.7190937995910645,0.0002,-0.02224760316312313,527,0.16121050715446472,-0.6974550485610962,,,-1286.0436042857143,37598.28571428572
882,529,1083392,1226,0.7307202816009521,0.0002,-0.022026726976037025,528,0.15725451707839966,-0.6965070962905884,,,-1286.0436042857143,37598.28571428572
881,530,1085440,1230,0.5821745097637177,0.0002,0.026954734697937965,529,0.1989218145608902,-0.6973166465759277,,,-1286.0436042857143,37598.28571428572
880,531,1087488,1234,0.7131777405738831,0.0002,0.01669583097100258,530,0.14581237733364105,-0.6972689628601074,,,-1286.0436042857143,37598.28571428572
879,532,1089536,1238,0.4141491651535034,0.0002,-0.02974812313914299,531,0.20198312401771545,-0.696965217590332,,,-1286.0436042857143,37598.28571428572
878,533,1091584,1242,0.5487498342990875,0.0002,0.0025867773219943047,532,0.18259233236312866,-0.6975277066230774,,,-1286.0436042857143,37598.28571428572
877,534,1093632,1245,0.579743504524231,0.0002,-0.019996151328086853,533,0.16888746619224548,-0.6975406408309937,,,-1286.0436042857143,37598.28571428572
877,535,1095680,1249,0.5033890306949615,0.0002,0.015564674511551857,534,0.17636924982070923,-0.695097804069519,,,-1286.0436042857143,37598.28571428572
876,536,1097728,1253,0.41138482093811035,0.0002,-0.0005443320260383189,535,0.1844114065170288,-0.697767436504364,,,-1286.0436042857143,37598.28571428572
875,537,1099776,1256,0.4346347451210022,0.0002,-0.03290971741080284,536,0.16850921511650085,-0.6974745988845825,,,-1286.0436042857143,37598.28571428572
874,538,1101824,1260,0.4895278811454773,0.0002,0.00272766943089664,537,0.16551542282104492,-0.6969740390777588,,,-1286.0436042857143,37598.28571428572
873,539,1103872,1264,0.5133232176303864,0.0002,-0.00480834674090147,538,0.16182173788547516,-0.697593092918396,,,-1286.0436042857143,37598.28571428572
871,540,1105920,1268,0.10970193147659302,0.0002,-0.029533248394727707,539,0.28080859780311584,-0.6942488551139832,,,-1286.0436042857143,37598.28571428572
871,541,1107968,1272,0.3408225178718567,0.0002,0.01507367193698883,540,0.17027628421783447,-0.695341169834137,,,-1286.0436042857143,37598.28571428572
869,542,1110016,1276,0.4508010745048523,0.0002,-0.013756485655903816,541,0.1578107476234436,-0.6968930959701538,,,-1286.0436042857143,37598.28571428572
868,543,1112064,1280,0.37219053506851196,0.0002,0.026953231543302536,542,0.15017181634902954,-0.6970530152320862,,,-1286.0436042857143,37598.28571428572
867,544,1114112,1284,0.2600325345993042,0.0002,-0.005068051163107157,543,0.17594905197620392,-0.6971044540405273,,,-1286.0436042857143,37598.28571428572
866,545,1116160,1287,0.262231707572937,0.0002,-0.002473091008141637,544,0.15770533680915833,-0.6928206086158752,,,-1286.0436042857143,37598.28571428572
865,546,1118208,1291,0.257621705532074,0.0002,0.017274968326091766,545,0.16177864372730255,-0.6969524621963501,,,-1286.0436042857143,37598.28571428572
864,547,1120256,1295,0.3027617931365967,0.0002,-0.012662394903600216,546,0.1519799828529358,-0.696805477142334,5.4,9977.9296875,-1286.0436042857143,37598.28571428572
863,548,1122304,1299,0.17662733793258667,0.0002,-0.0056412843987345695,547,0.16432857513427734,-0.697280764579773,,,-1286.0436042857143,37598.28571428572
862,549,1124352,1303,0.19646841287612915,0.0002,-0.002869951305910945,548,0.16032478213310242,-0.696482241153717,,,-1286.0436042857143,37598.28571428572
861,550,1126400,1307,0.08751285076141357,0.0002,0.0009472332894802094,549,0.1587323695421219,-0.6928398609161377,,,-1286.0436042857143,37598.28571428572
860,551,1128448,1310,0.11062580347061157,0.0002,-0.0006239638896659017,550,0.15567775070667267,-0.6897566914558411,,,-1286.0436042857143,37598.28571428572
859,552,1130496,1314,0.06612569093704224,0.0002,0.006342069245874882,551,0.1543496996164322,-0.6891711950302124,,,-1286.0436042857143,37598.28571428572
858,553,1132544,1318,0.0772978663444519,0.0002,-0.023521272465586662,552,0.15788716077804565,-0.6829187870025635,,,-1286.0436042857143,37598.28571428572
858,554,1134592,1322,-0.018369197845458984,0.0002,0.014401978813111782,553,0.15595334768295288,-0.6828312873840332,,,-1286.0436042857143,37598.28571428572
856,555,1136640,1326,0.08811938762664795,0.0002,-0.01622043363749981,554,0.1552909016609192,-0.6886355876922607,,,-1286.0436042857143,37598.28571428572
855,556,1138688,1330,0.028446614742279053,0.0002,0.011641552671790123,555,0.15351182222366333,-0.6932582259178162,,,-1286.0436042857143,37598.28571428572
854,557,1140736,1334,0.08922547101974487,0.0002,-0.011417834088206291,556,0.14942578971385956,-0.6947667002677917,,,-1286.0436042857143,37598.28571428572
853,558,1142784,1338,0.2143564224243164,0.0002,0.0038986236322671175,557,0.14666052162647247,-0.6968218088150024,,,-1286.0436042857143,37598.28571428572
853,559,1144832,1342,0.07606703042984009,0.0002,0.03391421586275101,558,0.2347615659236908,-0.6982406377792358,,,-1286.0436042857143,37598.28571428572
852,560,1146880,1345,0.24640142917633057,0.0002,-0.01576610840857029,559,0.14992237091064453,-0.6975144147872925,,,-1286.0436042857143,37598.28571428572
851,561,1148928,1349,0.20622164011001587,0.0002,0.008228576742112637,560,0.1509484350681305,-0.6979215145111084,,,-1286.0436042857143,37598.28571428572
849,562,1150976,1354,0.3122888207435608,0.0002,-0.01057417318224907,561,0.15240171551704407,-0.6924777030944824,,,-1286.0436042857143,37598.28571428572
849,563,1153024,1358,0.4164501428604126,0.0002,0.01662086322903633,562,0.14661334455013275,-0.6952851414680481,,,-1286.0436042857143,37598.28571428572
847,564,1155072,1362,0.2818005681037903,0.0002,-0.00616459921002388,563,0.1531348079442978,-0.6941375732421875,,,-1286.0436042857143,37598.28571428572
847,565,1157120,1366,0.34065866470336914,0.0002,0.007126719690859318,564,0.15400877594947815,-0.6964487433433533,,,-1286.0436042857143,37598.28571428572
846,566,1159168,1369,0.1924455761909485,0.0002,-0.01615346595644951,565,0.16723662614822388,-0.6927062273025513,,,-1286.0436042857143,37598.28571428572
845,567,1161216,1373,0.18884754180908203,0.0002,0.007438526023179293,566,0.15764373540878296,-0.6926774978637695,,,-1286.0436042857143,37598.28571428572
844,568,1163264,1377,0.2747570872306824,0.0002,2.555735409259796e-05,567,0.14639294147491455,-0.6930851936340332,,,-1286.0436042857143,37598.28571428572
843,569,1165312,1381,0.17415612936019897,0.0002,-0.005793299060314894,568,0.15473276376724243,-0.6844353079795837,,,-1286.0436042857143,37598.28571428572
842,570,1167360,1386,0.2500847578048706,0.0002,0.009878210723400116,569,0.15559445321559906,-0.6848779916763306,,,-1286.0436042857143,37598.28571428572
841,571,1169408,1390,0.13051706552505493,0.0002,-0.016663258895277977,570,0.1579780876636505,-0.6898466348648071,,,-1286.0436042857143,37598.28571428572
840,572,1171456,1394,0.09849637746810913,0.0002,0.004444340243935585,571,0.15731975436210632,-0.6922330260276794,,,-1286.0436042857143,37598.28571428572
839,573,1173504,1398,-0.004503607749938965,0.0002,0.004984162747859955,572,0.15751966834068298,-0.6956536173820496,,,-1286.0436042857143,37598.28571428572
838,574,1175552,1402,0.13483667373657227,0.0002,-0.012222914025187492,573,0.15321466326713562,-0.6965835094451904,,,-1286.0436042857143,37598.28571428572
837,575,1177600,1406,0.091616690158844,0.0002,0.012042945250868797,574,0.15015622973442078,-0.6967746019363403,,,-1286.0436042857143,37598.28571428572
836,576,1179648,1410,0.07991456985473633,0.0002,-0.013882163912057877,575,0.15610021352767944,-0.6898717284202576,,,-1286.0436042857143,37598.28571428572
835,577,1181696,1414,0.0732036828994751,0.0002,0.01106840930879116,576,0.1541927009820938,-0.6958887577056885,,,-1286.0436042857143,37598.28571428572
834,578,1183744,1418,0.07444989681243896,0.0002,8.808902930468321e-05,577,0.1570328325033188,-0.6956788897514343,,,-1286.0436042857143,37598.28571428572
833,579,1185792,1422,0.059422433376312256,0.0002,0.0016879658214747906,578,0.15093368291854858,-0.6975182294845581,,,-1286.0436042857143,37598.28571428572
832,580,1187840,1426,0.05043387413024902,0.0002,0.0020053782500326633,579,0.1484547108411789,-0.6974014043807983,,,-1286.0436042857143,37598.28571428572
831,581,1189888,1430,-0.04071211814880371,0.0002,0.0014535058289766312,580,0.1531480848789215,-0.6969678401947021,,,-1286.0436042857143,37598.28571428572
830,582,1191936,1434,-0.000867009162902832,0.0002,-0.008837630040943623,581,0.1507638692855835,-0.6971955299377441,,,-1286.0436042857143,37598.28571428572
829,583,1193984,1438,-0.02638828754425049,0.0002,0.004265402443706989,582,0.15216583013534546,-0.6964139342308044,,,-1286.0436042857143,37598.28571428572
828,584,1196032,1442,0.02923065423965454,0.0002,-0.004932781681418419,583,0.15270471572875977,-0.6980983018875122,,,-1286.0436042857143,37598.28571428572
827,585,1198080,1447,0.011986613273620605,0.0002,0.002831182675436139,584,0.14928478002548218,-0.6956994533538818,,,-1286.0436042857143,37598.28571428572
826,586,1200128,1451,0.037059783935546875,0.0002,-0.0034611159935593605,585,0.14754563570022583,-0.6977214217185974,37.5,10829.62109375,-1286.0436042857143,37598.28571428572
825,587,1202176,1455,0.09967410564422607,0.0002,-0.0049556223675608635,586,0.1490892469882965,-0.6975250840187073,,,-1286.0436042857143,37598.28571428572
824,588,1204224,1459,0.1063164472579956,0.0002,-0.0067911637015640736,587,0.14746445417404175,-0.6971562504768372,,,-1286.0436042857143,37598.28571428572
823,589,1206272,1463,0.04156094789505005,0.0002,0.0007773169782012701,588,0.1489866077899933,-0.6947237253189087,,,-1286.0436042857143,37598.28571428572
823,590,1208320,1468,0.049876391887664795,0.0002,0.004570989869534969,589,0.15257549285888672,-0.6975523233413696,,,-1286.0436042857143,37598.28571428572
822,591,1210368,1472,0.1052289605140686,0.0002,0.002056780271232128,590,0.15030033886432648,-0.6976299285888672,,,-1286.0436042857143,37598.28571428572
820,592,1212416,1477,0.16690772771835327,0.0002,-0.0011567401234060526,591,0.14916089177131653,-0.6971865296363831,,,-1286.0436042857143,37598.28571428572
819,593,1214464,1481,0.2577134370803833,0.0002,-0.007907157763838768,592,0.1488739252090454,-0.6917451620101929,,,-1286.0436042857143,37598.28571428572
818,594,1216512,1485,0.166945219039917,0.0002,0.001214080723002553,593,0.15246175229549408,-0.6901249885559082,,,-1286.0436042857143,37598.28571428572
817,595,1218560,1489,-0.07638108730316162,0.0002,-0.005447662901133299,594,0.1624569296836853,-0.6898412704467773,,,-1286.0436042857143,37598.28571428572
817,596,1220608,1493,0.15602409839630127,0.0002,0.01592158153653145,595,0.1528557538986206,-0.6886060237884521,,,-1128.7383008749998,38230.25
816,597,1222656,1497,0.17822158336639404,0.0002,0.002069995505735278,596,0.1843758374452591,-0.6836423277854919,,,-1128.7383008749998,38230.25
815,598,1224704,1501,0.2149878740310669,0.0002,-0.009830977767705917,597,0.15150904655456543,-0.6766999363899231,,,-1128.7383008749998,38230.25
814,599,1226752,1506,0.110767662525177,0.0002,-0.005241192877292633,598,0.1498892456293106,-0.6813456416130066,,,-1128.7383008749998,38230.25
813,600,1228800,1510,-0.07986998558044434,0.0002,0.0031148626003414392,599,0.15958738327026367,-0.667323112487793,,,-1128.7383008749998,38230.25
812,601,1230848,1514,0.05764460563659668,0.0002,0.0023343067150563,600,0.15746350586414337,-0.666770339012146,,,-1128.7383008749998,38230.25
811,602,1232896,1518,0.1357840895652771,0.0002,-0.0016925940290093422,601,0.15229582786560059,-0.6594340801239014,,,-1128.7383008749998,38230.25
810,603,1234944,1522,0.14387691020965576,0.0002,-0.004898428916931152,602,0.1505604088306427,-0.6684941053390503,,,-1128.7383008749998,38230.25
810,604,1236992,1526,0.010338962078094482,0.0002,0.004505535122007132,603,0.15161333978176117,-0.658820629119873,,,-1128.7383008749998,38230.25
809,605,1239040,1530,-0.042709946632385254,0.0002,-0.010410158894956112,604,0.15526726841926575,-0.6538670063018799,,,-1221.4353756666667,42572.77777777778
808,606,1241088,1535,0.0063599348068237305,0.0002,0.03077102079987526,605,0.16637583076953888,-0.6534916162490845,,,-1221.4353756666667,42572.77777777778
